Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.2 (lin64) Build 3671981 Fri Oct 14 04:59:54 MDT 2022
| Date         : Mon Dec  1 00:30:12 2025
| Host         : mymelody running 64-bit Ubuntu 22.04.5 LTS
| Command      : report_utilization -hierarchical -file hier_util.txt
| Design       : system_top
| Device       : xc7z010clg225-1
| Speed File   : -1
| Design State : Routed
------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+----------------------------------------------------------------------------------+---------------------------------------------------------------------------------+------------+------------+---------+------+-------+--------+--------+------------+
|                                     Instance                                     |                                      Module                                     | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs  | RAMB36 | RAMB18 | DSP Blocks |
|               FIFO_EXISTS.RX_FIFO_FULL_SYNCED_SPI_2_AXI_CDC                      |                                                     system_axi_spi_0_cdc_sync_0 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |          0 |
|               FIFO_EXISTS.RX_FIFO_II                                             |                                                 system_axi_spi_0_xpm_fifo_async |         79 |         73 |       6 |    0 |   135 |      0 |      0 |          0 |
|                 gnuram_async_fifo.xpm_fifo_base_inst                             |                                                  system_axi_spi_0_xpm_fifo_base |         79 |         73 |       6 |    0 |   135 |      0 |      0 |          0 |
|                   (gnuram_async_fifo.xpm_fifo_base_inst)                         |                                                  system_axi_spi_0_xpm_fifo_base |          3 |          3 |       0 |    0 |    11 |      0 |      0 |          0 |
|                   gaf_wptr_p3.wrpp3_inst                                         |                                             system_axi_spi_0_xpm_counter_updn_5 |          2 |          2 |       0 |    0 |     4 |      0 |      0 |          0 |
|                   gen_cdc_pntr.rd_pntr_cdc_inst                                  |                                                system_axi_spi_0_xpm_cdc_gray__2 |          5 |          5 |       0 |    0 |    12 |      0 |      0 |          0 |
|                   gen_cdc_pntr.rpw_gray_reg                                      |                                             system_axi_spi_0_xpm_fifo_reg_vec_6 |          6 |          6 |       0 |    0 |     4 |      0 |      0 |          0 |
|                   gen_cdc_pntr.wpr_gray_reg                                      |                                             system_axi_spi_0_xpm_fifo_reg_vec_8 |          3 |          3 |       0 |    0 |     4 |      0 |      0 |          0 |
|                   gen_cdc_pntr.wpr_gray_reg_dc                                   |                             system_axi_spi_0_xpm_fifo_reg_vec__parameterized0_9 |          2 |          2 |       0 |    0 |     5 |      0 |      0 |          0 |
|                   gen_cdc_pntr.wr_pntr_cdc_dc_inst                               |                                system_axi_spi_0_xpm_cdc_gray__parameterized0__1 |          6 |          6 |       0 |    0 |    25 |      0 |      0 |          0 |
|                   gen_cdc_pntr.wr_pntr_cdc_inst                                  |                                                system_axi_spi_0_xpm_cdc_gray__1 |          5 |          5 |       0 |    0 |    12 |      0 |      0 |          0 |
|                   gen_fwft.rdpp1_inst                                            |                            system_axi_spi_0_xpm_counter_updn__parameterized1_10 |          5 |          5 |       0 |    0 |     2 |      0 |      0 |          0 |
|                   gen_sdpram.xpm_memory_base_inst                                |                                             system_axi_spi_0_xpm_memory_base__1 |          6 |          0 |       6 |    0 |    16 |      0 |      0 |          0 |
|                   rdp_inst                                                       |                            system_axi_spi_0_xpm_counter_updn__parameterized2_11 |          8 |          8 |       0 |    0 |     5 |      0 |      0 |          0 |
|                   rdpp1_inst                                                     |                            system_axi_spi_0_xpm_counter_updn__parameterized3_12 |          3 |          3 |       0 |    0 |     4 |      0 |      0 |          0 |
|                   rst_d1_inst                                                    |                                            system_axi_spi_0_xpm_fifo_reg_bit_13 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                   wrp_inst                                                       |                            system_axi_spi_0_xpm_counter_updn__parameterized2_14 |          3 |          3 |       0 |    0 |     5 |      0 |      0 |          0 |
|                   wrpp1_inst                                                     |                            system_axi_spi_0_xpm_counter_updn__parameterized3_15 |          3 |          3 |       0 |    0 |     4 |      0 |      0 |          0 |
|                   wrpp2_inst                                                     |                            system_axi_spi_0_xpm_counter_updn__parameterized0_16 |          3 |          3 |       0 |    0 |     4 |      0 |      0 |          0 |
|                   xpm_fifo_rst_inst                                              |                                        system_axi_spi_0_xpm_fifo_rst__xdcDup__1 |         17 |         17 |       0 |    0 |    17 |      0 |      0 |          0 |
|                     (xpm_fifo_rst_inst)                                          |                                        system_axi_spi_0_xpm_fifo_rst__xdcDup__1 |         17 |         17 |       0 |    0 |    13 |      0 |      0 |          0 |
|                     gen_rst_ic.rrst_wr_inst                                      |                                            system_axi_spi_0_xpm_cdc_sync_rst__5 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|                     gen_rst_ic.wrst_rd_inst                                      |                                            system_axi_spi_0_xpm_cdc_sync_rst__4 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|               FIFO_EXISTS.TX_FIFO_EMPTY_CNTR_I                                   |                                                      system_axi_spi_0_counter_f |          5 |          5 |       0 |    0 |     4 |      0 |      0 |          0 |
|               FIFO_EXISTS.TX_FIFO_II                                             |                                                  system_axi_spi_0_async_fifo_fg |         88 |         82 |       6 |    0 |   125 |      0 |      0 |          0 |
|                 (FIFO_EXISTS.TX_FIFO_II)                                         |                                                  system_axi_spi_0_async_fifo_fg |          9 |          9 |       0 |    0 |     0 |      0 |      0 |          0 |
|                 xpm_fifo_instance.xpm_fifo_async_inst                            |                                 system_axi_spi_0_xpm_fifo_async__parameterized1 |         79 |         73 |       6 |    0 |   125 |      0 |      0 |          0 |
|                   gnuram_async_fifo.xpm_fifo_base_inst                           |                                  system_axi_spi_0_xpm_fifo_base__parameterized0 |         79 |         73 |       6 |    0 |   125 |      0 |      0 |          0 |
|                     (gnuram_async_fifo.xpm_fifo_base_inst)                       |                                  system_axi_spi_0_xpm_fifo_base__parameterized0 |          3 |          3 |       0 |    0 |    11 |      0 |      0 |          0 |
|                     gaf_wptr_p3.wrpp3_inst                                       |                                               system_axi_spi_0_xpm_counter_updn |          2 |          2 |       0 |    0 |     4 |      0 |      0 |          0 |
|                     gen_cdc_pntr.rd_pntr_cdc_dc_inst                             |                                   system_axi_spi_0_xpm_cdc_gray__parameterized1 |          6 |          6 |       0 |    0 |    15 |      0 |      0 |          0 |
|                     gen_cdc_pntr.rd_pntr_cdc_inst                                |                                                   system_axi_spi_0_xpm_cdc_gray |          5 |          5 |       0 |    0 |    12 |      0 |      0 |          0 |
|                     gen_cdc_pntr.rpw_gray_reg                                    |                                               system_axi_spi_0_xpm_fifo_reg_vec |          7 |          7 |       0 |    0 |     4 |      0 |      0 |          0 |
|                     gen_cdc_pntr.rpw_gray_reg_dc                                 |                               system_axi_spi_0_xpm_fifo_reg_vec__parameterized0 |          3 |          3 |       0 |    0 |     5 |      0 |      0 |          0 |
|                     gen_cdc_pntr.wpr_gray_reg                                    |                                             system_axi_spi_0_xpm_fifo_reg_vec_1 |          3 |          3 |       0 |    0 |     4 |      0 |      0 |          0 |
|                     gen_cdc_pntr.wr_pntr_cdc_inst                                |                                                system_axi_spi_0_xpm_cdc_gray__3 |          5 |          5 |       0 |    0 |    12 |      0 |      0 |          0 |
|                     gen_fwft.rdpp1_inst                                          |                               system_axi_spi_0_xpm_counter_updn__parameterized1 |          4 |          4 |       0 |    0 |     2 |      0 |      0 |          0 |
|                     gen_sdpram.xpm_memory_base_inst                              |                                                system_axi_spi_0_xpm_memory_base |          6 |          0 |       6 |    0 |    16 |      0 |      0 |          0 |
|                     rdp_inst                                                     |                               system_axi_spi_0_xpm_counter_updn__parameterized2 |          8 |          8 |       0 |    0 |     5 |      0 |      0 |          0 |
|                     rdpp1_inst                                                   |                               system_axi_spi_0_xpm_counter_updn__parameterized3 |          3 |          3 |       0 |    0 |     4 |      0 |      0 |          0 |
|                     rst_d1_inst                                                  |                                               system_axi_spi_0_xpm_fifo_reg_bit |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|                     wrp_inst                                                     |                             system_axi_spi_0_xpm_counter_updn__parameterized2_3 |          4 |          4 |       0 |    0 |     5 |      0 |      0 |          0 |
|                     wrpp1_inst                                                   |                             system_axi_spi_0_xpm_counter_updn__parameterized3_4 |          3 |          3 |       0 |    0 |     4 |      0 |      0 |          0 |
|                     wrpp2_inst                                                   |                               system_axi_spi_0_xpm_counter_updn__parameterized0 |          3 |          3 |       0 |    0 |     4 |      0 |      0 |          0 |
|                     xpm_fifo_rst_inst                                            |                                                   system_axi_spi_0_xpm_fifo_rst |         16 |         16 |       0 |    0 |    17 |      0 |      0 |          0 |
|                       (xpm_fifo_rst_inst)                                        |                                                   system_axi_spi_0_xpm_fifo_rst |         16 |         16 |       0 |    0 |    13 |      0 |      0 |          0 |
|                       gen_rst_ic.rrst_wr_inst                                    |                                               system_axi_spi_0_xpm_cdc_sync_rst |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|                       gen_rst_ic.wrst_rd_inst                                    |                                            system_axi_spi_0_xpm_cdc_sync_rst__6 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|               INTERRUPT_CONTROL_I                                                |                                              system_axi_spi_0_interrupt_control |         12 |         12 |       0 |    0 |    23 |      0 |      0 |          0 |
|               LOGIC_FOR_MD_0_GEN.SPI_MODULE_I                                    |                                             system_axi_spi_0_qspi_mode_0_module |         40 |         40 |       0 |    0 |    59 |      0 |      0 |          0 |
|               RESET_SYNC_AXI_SPI_CLK_INST                                        |                                              system_axi_spi_0_reset_sync_module |          1 |          1 |       0 |    0 |     2 |      0 |      0 |          0 |
|               SOFT_RESET_I                                                       |                                                     system_axi_spi_0_soft_reset |          9 |          9 |       0 |    0 |    19 |      0 |      0 |          0 |
|               STATUS_REG_MODE_0_GEN.STATUS_SLAVE_SEL_REG_I                       |                                      system_axi_spi_0_qspi_status_slave_sel_reg |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|       axi_tdd_0                                                                  |                                                            axi_tdd_0_imp_PE8F36 |        418 |        418 |       0 |    0 |   761 |      0 |      0 |          0 |
|         tdd_ch_slice_0                                                           |                                                         system_tdd_ch_slice_0_0 |          0 |          0 |       0 |    0 |     0 |      0 |      0 |          0 |
|         tdd_core                                                                 |                                                               system_tdd_core_0 |        418 |        418 |       0 |    0 |   761 |      0 |      0 |          0 |
|           inst                                                                   |                                                       system_tdd_core_0_axi_tdd |        418 |        418 |       0 |    0 |   761 |      0 |      0 |          0 |
|             genblk1[0].i_channel                                                 |                                               system_tdd_core_0_axi_tdd_channel |         20 |         20 |       0 |    0 |    69 |      0 |      0 |          0 |
|             i_counter                                                            |                                               system_tdd_core_0_axi_tdd_counter |        166 |        166 |       0 |    0 |   166 |      0 |      0 |          0 |
|             i_regmap                                                             |                                                system_tdd_core_0_axi_tdd_regmap |         94 |         94 |       0 |    0 |   390 |      0 |      0 |          0 |
|               (i_regmap)                                                         |                                                system_tdd_core_0_axi_tdd_regmap |         85 |         85 |       0 |    0 |   364 |      0 |      0 |          0 |
|               i_tdd_ch_en_sync                                                   |                                     system_tdd_core_0_sync_bits__parameterized1 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|               i_tdd_control_sync                                                 |                                                     system_tdd_core_0_sync_bits |          1 |          1 |       0 |    0 |     6 |      0 |      0 |          0 |
|               i_tdd_cstate_sync                                                  |                                                     system_tdd_core_0_sync_data |          5 |          5 |       0 |    0 |    10 |      0 |      0 |          0 |
|                 (i_tdd_cstate_sync)                                              |                                                     system_tdd_core_0_sync_data |          4 |          4 |       0 |    0 |     6 |      0 |      0 |          0 |
|                 i_sync_in                                                        |                          system_tdd_core_0_sync_bits__parameterized0__xdcDup__1 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |          0 |
|                 i_sync_out                                                       |                          system_tdd_core_0_sync_bits__parameterized0__xdcDup__2 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|               i_tdd_soft_sync                                                    |                                                    system_tdd_core_0_sync_event |          3 |          3 |       0 |    0 |     8 |      0 |      0 |          0 |
|                 (i_tdd_soft_sync)                                                |                                                    system_tdd_core_0_sync_event |          1 |          1 |       0 |    0 |     4 |      0 |      0 |          0 |
|                 i_sync_in                                                        |                          system_tdd_core_0_sync_bits__parameterized0__xdcDup__3 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |          0 |
|                 i_sync_out                                                       |                                     system_tdd_core_0_sync_bits__parameterized0 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |          0 |
|             i_sync_gen                                                           |                                              system_tdd_core_0_axi_tdd_sync_gen |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|             i_up_axi                                                             |                                                        system_tdd_core_0_up_axi |        138 |        138 |       0 |    0 |   133 |      0 |      0 |          0 |
|       logic_inv                                                                  |                                                              system_logic_inv_0 |          0 |          0 |       0 |    0 |     0 |      0 |      0 |          0 |
|       logic_or                                                                   |                                                               system_logic_or_0 |          1 |          1 |       0 |    0 |     0 |      0 |      0 |          0 |
|       msk_top                                                                    |                                                                system_msk_top_0 |       9416 |       8944 |     472 |    0 | 13740 |      0 |      4 |         20 |
|         (msk_top)                                                                |                                                                system_msk_top_0 |          2 |          2 |       0 |    0 |     3 |      0 |      2 |          0 |
|         U0                                                                       |                                                        system_msk_top_0_msk_top |       9414 |       8942 |     472 |    0 | 13737 |      0 |      2 |         20 |
|           (U0)                                                                   |                                                        system_msk_top_0_msk_top |         34 |         34 |       0 |    0 |    86 |      0 |      0 |          0 |
|           u_async_fifo                                                           |                                             system_msk_top_0_axis_async_fifo__1 |        359 |        135 |     224 |    0 |   127 |      0 |      0 |          0 |
|           u_dem                                                                  |                                                system_msk_top_0_msk_demodulator |       2181 |       2181 |       0 |    0 |  1130 |      0 |      0 |         16 |
|             (u_dem)                                                              |                                                system_msk_top_0_msk_demodulator |         65 |         65 |       0 |    0 |    82 |      0 |      0 |          4 |
|             U_f1                                                                 |                                                    system_msk_top_0_costas_loop |       1052 |       1052 |       0 |    0 |   524 |      0 |      0 |          6 |
|               (U_f1)                                                             |                                                    system_msk_top_0_costas_loop |        329 |        329 |       0 |    0 |   280 |      0 |      0 |          2 |
|               U_carrier_nco                                                      |                                         system_msk_top_0_nco__parameterized1_56 |        111 |        111 |       0 |    0 |   114 |      0 |      0 |          0 |
|               U_carrier_sin_cos_lut                                              |                                                 system_msk_top_0_sin_cos_lut_57 |        275 |        275 |       0 |    0 |     0 |      0 |      0 |          0 |
|               u_loopfilter                                                       |                                               system_msk_top_0_pi_controller_58 |        337 |        337 |       0 |    0 |   130 |      0 |      0 |          4 |
|             U_f2                                                                 |                                                 system_msk_top_0_costas_loop_55 |       1066 |       1066 |       0 |    0 |   524 |      0 |      0 |          6 |
|               (U_f2)                                                             |                                                 system_msk_top_0_costas_loop_55 |        346 |        346 |       0 |    0 |   280 |      0 |      0 |          2 |
|               U_carrier_nco                                                      |                                            system_msk_top_0_nco__parameterized1 |        111 |        111 |       0 |    0 |   114 |      0 |      0 |          0 |
|               U_carrier_sin_cos_lut                                              |                                                    system_msk_top_0_sin_cos_lut |        278 |        278 |       0 |    0 |     0 |      0 |      0 |          0 |
|               u_loopfilter                                                       |                                                  system_msk_top_0_pi_controller |        331 |        331 |       0 |    0 |   130 |      0 |      0 |          4 |
|           u_deserializer                                                         |                                       system_msk_top_0_byte_to_bit_deserializer |         24 |         24 |       0 |    0 |    20 |      0 |      0 |          0 |
|           u_mod                                                                  |                                                  system_msk_top_0_msk_modulator |        305 |        305 |       0 |    0 |   394 |      0 |      0 |          0 |
|             (u_mod)                                                              |                                                  system_msk_top_0_msk_modulator |        176 |        176 |       0 |    0 |   199 |      0 |      0 |          0 |
|             U_f1_nco                                                             |                                            system_msk_top_0_nco__parameterized0 |         32 |         32 |       0 |    0 |    64 |      0 |      0 |          0 |
|             U_f2_nco                                                             |                                         system_msk_top_0_nco__parameterized0_54 |         32 |         32 |       0 |    0 |    64 |      0 |      0 |          0 |
|             U_tclk_nco                                                           |                                                            system_msk_top_0_nco |         65 |         65 |       0 |    0 |    67 |      0 |      0 |          0 |
|           u_msk_top_csr                                                          |                                                    system_msk_top_0_msk_top_csr |       2299 |       2299 |       0 |    0 |  1618 |      0 |      0 |          0 |
|             (u_msk_top_csr)                                                      |                                                    system_msk_top_0_msk_top_csr |          9 |          9 |       0 |    0 |     2 |      0 |      0 |          0 |
|             u01s                                                                 |                                                     system_msk_top_0_cdc_resync |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|             u02s                                                                 |                                                   system_msk_top_0_cdc_resync_0 |          2 |          2 |       0 |    0 |     2 |      0 |      0 |          0 |
|             u03s                                                                 |                                                   system_msk_top_0_cdc_resync_1 |          2 |          2 |       0 |    0 |     2 |      0 |      0 |          0 |
|             u04s                                                                 |                                                   system_msk_top_0_cdc_resync_2 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |          0 |
|             u05s                                                                 |                                                   system_msk_top_0_cdc_resync_3 |         31 |         31 |       0 |    0 |     2 |      0 |      0 |          0 |
|             u06s                                                                 |                                                   system_msk_top_0_cdc_resync_4 |          2 |          2 |       0 |    0 |     2 |      0 |      0 |          0 |
|             u07s                                                                 |                                                   system_msk_top_0_cdc_resync_5 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|             u09s                                                                 |                                                   system_msk_top_0_cdc_resync_6 |          2 |          2 |       0 |    0 |     2 |      0 |      0 |          0 |
|             u10s                                                                 |                                                   system_msk_top_0_cdc_resync_7 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|             u11s                                                                 |                                                   system_msk_top_0_cdc_resync_8 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|             u12s                                                                 |                                                   system_msk_top_0_cdc_resync_9 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|             u13s                                                                 |                                                  system_msk_top_0_cdc_resync_10 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |          0 |
|             u14s                                                                 |                                                  system_msk_top_0_cdc_resync_11 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|             u15s                                                                 |                                                  system_msk_top_0_cdc_resync_12 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|             u16s                                                                 |                                                  system_msk_top_0_cdc_resync_13 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|             u_msk_regs                                                           |                                                   system_msk_top_0_msk_top_regs |       2166 |       2166 |       0 |    0 |  1091 |      0 |      0 |          0 |
|             urfl_s                                                               |                                                  system_msk_top_0_cdc_resync_14 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|             urxe_s                                                               |                                                  system_msk_top_0_cdc_resync_15 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|             utatc_a                                                              |                                                   system_msk_top_0_pulse_detect |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utatc_c                                                              |                                                   system_msk_top_0_data_capture |          0 |          0 |       0 |    0 |    32 |      0 |      0 |          0 |
|             utatc_r                                                              |                                                system_msk_top_0_pulse_detect_16 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utbc_a                                                               |                                                system_msk_top_0_pulse_detect_17 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utbc_c                                                               |                                                system_msk_top_0_data_capture_18 |          0 |          0 |       0 |    0 |    32 |      0 |      0 |          0 |
|             utbc_r                                                               |                                                system_msk_top_0_pulse_detect_19 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utbe_a                                                               |                                                system_msk_top_0_pulse_detect_20 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utbe_c                                                               |                                                system_msk_top_0_data_capture_21 |          0 |          0 |       0 |    0 |    32 |      0 |      0 |          0 |
|             utbe_r                                                               |                                                system_msk_top_0_pulse_detect_22 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utf1a_a                                                              |                                                system_msk_top_0_pulse_detect_23 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utf1a_c                                                              |                                                system_msk_top_0_data_capture_24 |          0 |          0 |       0 |    0 |    32 |      0 |      0 |          0 |
|             utf1a_r                                                              |                                                system_msk_top_0_pulse_detect_25 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utf1e_a                                                              |                                                system_msk_top_0_pulse_detect_26 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utf1e_c                                                              |                                                system_msk_top_0_data_capture_27 |          0 |          0 |       0 |    0 |    32 |      0 |      0 |          0 |
|             utf1e_r                                                              |                                                system_msk_top_0_pulse_detect_28 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utf2a_a                                                              |                                                system_msk_top_0_pulse_detect_29 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utf2a_c                                                              |                                                system_msk_top_0_data_capture_30 |          0 |          0 |       0 |    0 |    32 |      0 |      0 |          0 |
|             utf2a_r                                                              |                                                system_msk_top_0_pulse_detect_31 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utf2e_a                                                              |                                                system_msk_top_0_pulse_detect_32 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utf2e_c                                                              |                                                system_msk_top_0_data_capture_33 |          0 |          0 |       0 |    0 |    32 |      0 |      0 |          0 |
|             utf2e_r                                                              |                                                system_msk_top_0_pulse_detect_34 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utfsc_c                                                              |                                   system_msk_top_0_data_capture__parameterized4 |          0 |          0 |       0 |    0 |    24 |      0 |      0 |          0 |
|             utfse_c                                                              |                                   system_msk_top_0_data_capture__parameterized6 |          0 |          0 |       0 |    0 |     6 |      0 |      0 |          0 |
|             utfsr_a                                                              |                                                system_msk_top_0_pulse_detect_35 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utfsr_r                                                              |                                                system_msk_top_0_pulse_detect_36 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utfss_a                                                              |                                                system_msk_top_0_pulse_detect_37 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utfss_r                                                              |                                                system_msk_top_0_pulse_detect_38 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utlp1_a                                                              |                                                system_msk_top_0_pulse_detect_39 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utlp1_c                                                              |                                                system_msk_top_0_data_capture_40 |          0 |          0 |       0 |    0 |    32 |      0 |      0 |          0 |
|             utlp1_r                                                              |                                                system_msk_top_0_pulse_detect_41 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utlp2_a                                                              |                                                system_msk_top_0_pulse_detect_42 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utlp2_c                                                              |                                                system_msk_top_0_data_capture_43 |          0 |          0 |       0 |    0 |    32 |      0 |      0 |          0 |
|             utlp2_r                                                              |                                                system_msk_top_0_pulse_detect_44 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utprb_a                                                              |                                                system_msk_top_0_pulse_detect_45 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utprb_c                                                              |                                                system_msk_top_0_data_capture_46 |          0 |          0 |       0 |    0 |    32 |      0 |      0 |          0 |
|             utprb_r                                                              |                                                system_msk_top_0_pulse_detect_47 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utpre_a                                                              |                                                system_msk_top_0_pulse_detect_48 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utpre_c                                                              |                                                system_msk_top_0_data_capture_49 |          0 |          0 |       0 |    0 |    32 |      0 |      0 |          0 |
|             utpre_r                                                              |                                                system_msk_top_0_pulse_detect_50 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utpwr_a                                                              |                                                system_msk_top_0_pulse_detect_51 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utpwr_c                                                              |                                   system_msk_top_0_data_capture__parameterized2 |          0 |          0 |       0 |    0 |    23 |      0 |      0 |          0 |
|             utpwr_r                                                              |                                                system_msk_top_0_pulse_detect_52 |          2 |          2 |       0 |    0 |     3 |      0 |      0 |          0 |
|             utxe_s                                                               |                                                  system_msk_top_0_cdc_resync_53 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|           u_ov_decoder                                                           |                                               system_msk_top_0_ov_frame_decoder |         73 |         73 |       0 |    0 |    60 |      0 |      1 |          0 |
|             (u_ov_decoder)                                                       |                                               system_msk_top_0_ov_frame_decoder |         66 |         66 |       0 |    0 |    57 |      0 |      1 |          0 |
|             U_DECODER                                                            |                                      system_msk_top_0_viterbi_decoder_k7_simple |          7 |          7 |       0 |    0 |     3 |      0 |      0 |          0 |
|           u_ov_encoder                                                           |                                               system_msk_top_0_ov_frame_encoder |       3598 |       3574 |      24 |    0 |  9822 |      0 |      0 |          0 |
|             (u_ov_encoder)                                                       |                                               system_msk_top_0_ov_frame_encoder |       1382 |       1358 |      24 |    0 |  4394 |      0 |      0 |          0 |
|             U_ENCODER                                                            |                                                system_msk_top_0_conv_encoder_k7 |       2216 |       2216 |       0 |    0 |  5428 |      0 |      0 |          0 |
|           u_power_det                                                            |                                                 system_msk_top_0_power_detector |         54 |         54 |       0 |    0 |    41 |      0 |      0 |          4 |
|             (u_power_det)                                                        |                                                 system_msk_top_0_power_detector |          0 |          0 |       0 |    0 |     0 |      0 |      0 |          2 |
|             u_ema_1                                                              |                                                    system_msk_top_0_lowpass_ema |         54 |         54 |       0 |    0 |    41 |      0 |      0 |          2 |
|           u_prbs_gen                                                             |                                                       system_msk_top_0_prbs_gen |          2 |          2 |       0 |    0 |    34 |      0 |      0 |          0 |
|           u_prbs_mon                                                             |                                                       system_msk_top_0_prbs_mon |         26 |         26 |       0 |    0 |   105 |      0 |      0 |          0 |
|           u_rx_async_fifo                                                        |                                                system_msk_top_0_axis_async_fifo |        360 |        136 |     224 |    0 |   127 |      0 |      0 |          0 |
|           u_rx_frame_sync                                                        |                                            system_msk_top_0_frame_sync_detector |        123 |        123 |       0 |    0 |   173 |      0 |      1 |          0 |
|       sys_concat_intc                                                            |                                                        system_sys_concat_intc_0 |          0 |          0 |       0 |    0 |     0 |      0 |      0 |          0 |
|       sys_ps7                                                                    |                                                                system_sys_ps7_0 |         11 |         11 |       0 |    0 |     0 |      0 |      0 |          0 |
|         inst                                                                     |                     system_sys_ps7_0_processing_system7_v5_5_processing_system7 |         11 |         11 |       0 |    0 |     0 |      0 |      0 |          0 |
|       sys_rstgen                                                                 |                                                             system_sys_rstgen_0 |         16 |         15 |       0 |    1 |    30 |      0 |      0 |          0 |
|         U0                                                                       |                                              system_sys_rstgen_0_proc_sys_reset |         16 |         15 |       0 |    1 |    30 |      0 |      0 |          0 |
|           (U0)                                                                   |                                              system_sys_rstgen_0_proc_sys_reset |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           EXT_LPF                                                                |                                                         system_sys_rstgen_0_lpf |          4 |          3 |       0 |    1 |    14 |      0 |      0 |          0 |
|             (EXT_LPF)                                                            |                                                         system_sys_rstgen_0_lpf |          2 |          1 |       0 |    1 |     6 |      0 |      0 |          0 |
|             ACTIVE_LOW_AUX.ACT_LO_AUX                                            |                                                    system_sys_rstgen_0_cdc_sync |          1 |          1 |       0 |    0 |     4 |      0 |      0 |          0 |
|             ACTIVE_LOW_EXT.ACT_LO_EXT                                            |                                                  system_sys_rstgen_0_cdc_sync_0 |          1 |          1 |       0 |    0 |     4 |      0 |      0 |          0 |
